Id,SalePrice
2735,141224.485266968
2736,144147.07633526868
2737,119758.4579628949
2738,137667.78400418043
2739,157308.73634760425
2740,137574.02727462677
2741,143552.19291465977
2742,155829.42364638372
2743,158064.76709797946
2744,159242.72094936005
2745,140473.92157249223
2746,136872.7813395838
2747,150170.75752631563
2748,127731.89720884111
2749,128011.1782470708
2750,132736.73679204646
2751,133174.8330262111
2752,194943.9344489527
2753,145433.645825195
2754,205052.52084888465
2755,134323.98925748025
2756,92344.58053432255
2757,68411.65383750129
2758,84453.19715787137
2759,155526.6286480973
2760,119342.87109546052
2761,143888.3788852043
2762,146965.15656703286
2763,181826.97809073128
2764,153672.3267555875
2765,291238.4328256106
2766,138214.10358281835
2767,86825.74199851991
2768,130281.17130170844
2769,131334.5295396101
2770,141382.5093323877
2771,109127.00064374587
2772,113840.41292165291
2773,164186.9916338038
2774,145722.5265660562
2775,114847.9738652601
2776,141401.60076367424
2777,155649.5903762014
2778,103482.27041331091
2779,123580.882386809
2780,98210.35128614318
2781,96593.34199736213
2782,95835.0512422759
2783,96555.49493486334
2784,124937.70260493587
2785,136316.67641980416
2786,64325.1711277612
2787,129254.125321232
2788,75037.64164736099
2789,170725.4837539997
2790,93348.58073394805
2791,114311.19781694989
2792,60078.47768243966
2793,165825.50881857052
2794,94715.08127532
2795,125147.64792113645
2796,95048.38615088405
2797,202432.68374545345
2798,99571.40593017139
2799,112560.92491670519
2800,66191.067761438
2801,102460.91397479939
2802,128970.16950334991
2803,161546.1366485966
2804,133786.00228658025
2805,104553.0848507943
2806,84699.54858429541
2807,163021.28364728185
2808,142965.1035008112
2809,135744.9176482008
2810,127513.86380367333
2811,154761.7681315971
2812,155592.94026645954
2813,155941.09738880437
2814,157310.59599100542
2815,93084.88054176519
2816,239071.26281556857
2817,155076.95309793594
2818,129162.67400971234
2819,173625.94833634014
2820,142867.02802406877
2821,102737.24088195668
2822,193750.07656083952
2823,302649.05371934746
2824,181022.49506730845
2825,146235.64869906215
2826,135263.16052532432
2827,139558.77663659485
2828,211271.9833783181
2829,198620.03809581097
2830,224384.50207680426
2831,173902.53748728396
2832,253886.57093753552
2833,293317.310191699
2834,223630.85512426132
2835,219248.27089804114
2836,189324.86066233888
2837,156969.26542491457
2838,151559.74904179084
2839,174359.79333959424
2840,205174.45707761
2841,205105.99587759454
2842,229469.73163081778
2843,151002.19735062367
2844,167349.72255557455
2845,126599.78967104861
2846,207394.25345473198
2847,201078.12988971325
2848,219128.69791545646
2849,198650.38629688893
2850,272965.65604339394
2851,221972.40104959457
2852,233946.23148261177
2853,237385.23337056127
2854,139193.35253207985
2855,200749.49729001772
2856,202272.28416594487
2857,186490.51350076802
2858,205481.79069742456
2859,118141.11497351884
2860,129124.24114319429
2861,127671.4923109423
2862,192432.18643751697
2863,127296.47017322668
2864,237380.05182350762
2865,141616.86265094322
2866,143534.1612442629
2867,100229.54268931755
2868,98769.73305448762
2869,104285.88745651228
2870,123386.300579205
2871,82688.47129315989
2872,51252.39044871606
2873,102069.181828032
2874,138147.0300225534
2875,115437.79593261197
2876,167048.51556081622
2877,147401.8315823442
2878,166302.52572116282
2879,138731.57818116632
2880,104025.29832606188
2881,152218.55090650465
2882,178528.50371959526
2883,199258.92944911288
2884,204104.40558732772
2885,189464.26880261546
2886,240533.08272108782
2887,89516.90903131849
2888,140111.4768493275
2889,56512.430087954046
2890,74647.99000914647
2891,136707.9867936765
2892,49886.98369848532
2893,79851.08372999539
2894,60726.45735489755
2895,332924.8643768183
2896,283025.4651168762
2897,205471.2191032093
2898,152199.53827721663
2899,212236.32752809714
2900,159785.27489129204
2901,206430.87184067484
2902,196591.98782735254
2903,333124.5258073404
2904,350263.3603735869
2905,93172.36663875158
2906,196536.3378045999
2907,112359.34875640438
2908,133671.20371799002
2909,155659.70872953377
2910,78900.93635868869
2911,83517.18906630522
2912,145917.331710141
2913,82875.49685619057
2914,80496.60131190626
2915,90328.59149525053
2916,83042.68108176939
2917,166154.26139760143
2918,120660.08102458471
2919,210563.80014169973
